,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
4661,,"05/749,849",The Dow Chemical Company,25015470,C10L 1/1973 (20130101); C08F 210/02 (20130101),"December 13, 1976","December 7, 1982","4,362,533",#4362533,True
4662,,"06/234,235",E. I. Du Pont de Nemours and Company,22880509,A01N 47/36 (20130101),"February 13, 1981","December 7, 1982","4,362,549",#4362549,True
4663,,"06/167,176",Raytheon Company,22606270,H01L 21/26513 (20130101); H01L 21/761 (20130101); H01L 29/0638 (20130101); H01L 27/0623 (20130101); H01L 21/8248 (20130101),"July 9, 1980","December 7, 1982","4,362,574",#4362574,True
4664,,"06/325,132",Trus Joist Corporation,23266568,E04C 3/17 (20130101); Y10T 156/1079 (20150115); Y10T 156/1059 (20150115),"November 27, 1981","December 7, 1982","4,362,589",#4362589,True
4665,,"06/280,947",Exxon Research and Engineering Co.,26729709,B29C 70/22 (20130101); F02F 7/0085 (20130101); F16J 1/16 (20130101); F05C 2203/0882 (20130101); F05C 2225/10 (20130101); F05C 2253/16 (20130101); F05C 2225/08 (20130101),"July 6, 1981","December 7, 1982","4,362,590",#4362590,True
4666,,"06/299,457","S. C. Johnson & Son, Inc.",26868278,C11D 17/0043 (20130101); C11D 3/43 (20130101); C11D 1/8255 (20130101); C11D 1/72 (20130101),"September 4, 1981","December 7, 1982","4,362,638",#4362638,True
4667,,"06/286,558",E. I. Du Pont de Nemours and Company,23099143,H01C 17/0654 (20130101); Y10T 29/49082 (20150115); Y10T 29/49099 (20150115),"July 24, 1981","December 7, 1982","4,362,656",#4362656,True
4668,,"06/222,905",Showa Denko K.K.,27459971,C08J 5/00 (20130101); C08J 5/18 (20130101); C08K 5/01 (20130101); H01L 51/0041 (20130101); H01B 1/125 (20130101); C08K 5/01 (20130101); C08L 49/00 (20130101); C08J 2349/00 (20130101),"January 5, 1981","December 7, 1982","4,362,680",#4362680,True
4669,,"06/097,108","Pacific Nuclear Fuels, Inc.",26792587,G21C 1/08 (20130101); G21C 5/20 (20130101); G21C 3/16 (20130101); Y02E 30/40 (20130101),"January 14, 1980","December 7, 1982","4,362,691",#4362691,True
4670,,"06/349,749",Hoffmann-La Roche Inc.,4208234,A61K 31/55 (20130101); C07D 471/04 (20130101); C07D 471/14 (20130101); C07D 495/04 (20130101); C07D 495/14 (20130101); C07D 487/04 (20130101); Y02A 50/423 (20180101),"February 18, 1982","December 7, 1982","4,362,732",#4362732,True
4671,,"06/158,587",Dr. Karl Thomae GmbH,6074591,C07D 295/155 (20130101); C07D 213/74 (20130101); C07D 295/088 (20130101); C07D 209/28 (20130101),"June 11, 1980","December 7, 1982","4,362,738",#4362738,True
4672,,"06/251,177",,10482827,A61K 31/35 (20130101),"April 6, 1981","*     December 7, 1982","4,362,742",#4362742,True
4673,,"06/251,889",,26386208,A23J 3/227 (20130101); A23L 17/70 (20160801); Y10S 426/802 (20130101),"April 7, 1981","December 7, 1982","4,362,752",#4362752,True
4674,,"06/305,573",Lever Brothers Company,10516390,A23D 7/015 (20130101),"September 25, 1981","December 7, 1982","4,362,758",#4362758,True
4675,,"06/299,424","Fuji Photo Film Co., Ltd.",14851368,G03G 5/067 (20130101); G03G 5/09 (20130101); G03G 5/0674 (20130101),"September 4, 1981","December 7, 1982","4,362,800",#4362800,True
4676,,"06/184,714",Eastman Kodak Company,21733853,G03C 1/765 (20130101); G03C 7/04 (20130101); G03C 8/30 (20130101); G03C 7/12 (20130101); Y10T 428/24157 (20150115),"September 8, 1980","December 7, 1982","4,362,806",#4362806,True
4677,,"06/248,761",Hewlett-Packard Company,22940563,H01L 21/30 (20130101); G03F 7/091 (20130101),"March 30, 1981","December 7, 1982","4,362,809",#4362809,True
4678,,"06/332,056","E. R. Squibb & Sons, Inc.",23296538,C12P 17/184 (20130101); C12R 1/425 (20130101); Y10S 435/88 (20130101),"December 18, 1981","December 7, 1982","4,362,814",#4362814,True
4679,,"06/220,406","Adeka Argus Chemical Co., Ltd.",11504404,C07F 9/65744 (20130101); C07F 9/65746 (20130101); C08K 5/527 (20130101); C07F 9/6578 (20130101),"December 29, 1980","December 7, 1982","4,362,830",#4362830,True
4680,,"06/213,806",The Goodyear Tire & Rubber Company,22796592,C08L 23/0815 (20130101); C08L 23/0815 (20130101); C08L 23/20 (20130101); C08L 2205/02 (20130101); C08L 2205/03 (20130101); C08L 2666/06 (20130101),"December 8, 1980","December 7, 1982","4,362,835",#4362835,True
4681,,"06/267,422","Stamicarbon, B.V.",19835398,C08L 23/12 (20130101); B29C 51/002 (20130101); B29C 49/0005 (20130101); C08J 5/18 (20130101); C08L 23/12 (20130101); C08L 2666/06 (20130101); C08L 23/0861 (20130101); C08J 2323/12 (20130101),"May 26, 1981","December 7, 1982","4,362,844",#4362844,True
4682,,"06/302,931",Milliken Research Corporation,23169852,C08G 59/50 (20130101); C08G 65/33379 (20130101); C08G 65/322 (20130101); C08G 59/504 (20130101),"September 16, 1981","December 7, 1982","4,362,856",#4362856,True
4683,,"06/199,421",Kanegafuchi Kagaku Kogyo Kabushiki Kaisha,15267167,C08G 65/4087 (20130101); B01J 31/0204 (20130101); B01J 31/0239 (20130101); B01J 2531/985 (20130101); B01J 31/0268 (20130101),"October 22, 1980","December 7, 1982","4,362,857",#4362857,True
4684,,"06/263,421",Bayer Aktiengesellschaft,6103148,C08G 75/0254 (20130101); C08G 75/0231 (20130101),"May 14, 1981","December 7, 1982","4,362,864",#4362864,True
4685,,"06/188,663",The Secretary of State for Defence in Her Britannic Majesty's Government,10508015,F02K 9/346 (20130101); C08B 13/00 (20130101),"September 19, 1980","December 7, 1982","4,362,868",#4362868,True
4686,,"06/199,281",Okamura Oil Mill Limited,15233575,C07C 55/24 (20130101); C07D 303/16 (20130101); C09D 163/00 (20130101); C08G 59/22 (20130101); C08G 59/1466 (20130101),"October 21, 1980","December 7, 1982","4,362,871",#4362871,True
4687,,"06/246,979",P C U K Produits Chimiques Ugine Kuhlmann,9241062,C09B 19/00 (20130101),"March 24, 1981","December 7, 1982","4,362,873",#4362873,True
4688,,"06/156,829",Bayer Aktiengesellschaft,5980446,C07D 213/20 (20130101); C07D 213/38 (20130101); C07D 239/42 (20130101); C07D 239/47 (20130101); C07D 251/42 (20130101); C07D 295/13 (20130101); D06P 1/655 (20130101); D06P 1/66 (20130101); C07D 251/50 (20130101); Y10S 8/93 (20130101); Y10S 8/918 (20130101),"June 5, 1980","December 7, 1982","4,362,874",#4362874,True
4689,,"06/178,082",Henkel Kommanditgesellschaft auf Aktien,6080052,C07D 319/20 (20130101); C11B 9/008 (20130101),"August 14, 1980","December 7, 1982","4,362,882",#4362882,True
4690,,"06/330,355",Degussa Aktiengesellschaft,6119672,C07F 7/1888 (20130101),"December 14, 1981","December 7, 1982","4,362,885",#4362885,True
4691,,"06/260,148",Milliken Research Corporation,22987960,C08G 59/5006 (20130101),"May 4, 1981","December 7, 1982","4,362,894",#4362894,True
4692,,"06/193,109",University College London,10508311,H05K 1/0219 (20130101); H05K 9/0039 (20130101); H05K 2201/044 (20130101); H05K 2201/09236 (20130101),"October 2, 1980","December 7, 1982","4,362,899",#4362899,True
4693,,"06/243,859",General Electric Company,22920412,H01H 15/102 (20130101); H01H 13/72 (20130101),"March 16, 1981","December 7, 1982","4,362,912",#4362912,True
4694,,"06/223,848",Zeag Systems A.G.,4180500,G06K 19/14 (20130101); G06Q 20/3433 (20130101); G07F 7/08 (20130101); G06Q 20/363 (20130101); G07F 7/02 (20130101); G06Q 20/347 (20130101),"January 9, 1981","December 7, 1982","4,362,930",#4362930,True
4695,,"06/228,407",Honeywell Inc.,22857049,G01N 27/622 (20130101),"January 26, 1981","December 7, 1982","4,362,941",#4362941,True
4696,,"06/167,897",Chemed Corporation,22609265,G01N 27/07 (20130101),"July 14, 1980","December 7, 1982","4,362,994",#4362994,True
4697,,"06/206,443",,22766407,H04L 25/4904 (20130101),"November 13, 1980","December 7, 1982","4,363,002",#4363002,True
4698,,"06/216,202","Tellabs, Inc.",26714143,H03F 3/46 (20130101); H03H 11/44 (20130101); H03H 11/405 (20130101); H03H 11/02 (20130101),"December 15, 1980","December 7, 1982","4,363,008",#4363008,True
4699,,"06/219,299",Borg-Warner Corporation,22818710,B60C 23/0422 (20130101),"December 22, 1980","December 7, 1982","4,363,020",#4363020,True
4700,,"06/267,971",The Singer Company,26817590,D05B 19/105 (20130101); G06F 3/041 (20130101); H03K 17/96 (20130101); D05D 2205/085 (20130101); Y10T 307/773 (20150401); G05B 2219/23378 (20130101),"May 28, 1981","December 7, 1982","4,363,027",#4363027,True
4701,,"06/169,474","Victor Company of Japan, Limited",13985961,G11B 15/005 (20130101); G11B 27/3018 (20130101); G11B 27/107 (20130101); G11B 2220/90 (20130101),"July 16, 1980","December 7, 1982","4,363,043",#4363043,True
4702,,"06/332,365","Siemens-Allis, Inc.",26802246,H01F 29/04 (20130101); H01H 9/0005 (20130101); H01H 9/548 (20130101),"December 18, 1981","December 7, 1982","4,363,060",#4363060,True
4703,,"06/179,347",Sundstrand Corporation,22656199,H03K 17/0822 (20130101),"August 18, 1980","December 7, 1982","4,363,068",#4363068,True
4704,,"06/129,053",International Business Machines Corporation,22438253,G06F 15/17337 (20130101),"March 10, 1980","December 7, 1982","4,363,093",#4363093,True
4705,,"06/156,451","M/A-COM DDC, Inc.",26853199,G06F 13/4217 (20130101); G06F 13/37 (20130101),"June 4, 1980","December 7, 1982","4,363,094",#4363094,True
4706,,"06/189,260",Hughes Aircraft Company,22696611,G06F 15/8015 (20130101); G06T 1/20 (20130101); G06T 7/12 (20170101); G06T 2207/20192 (20130101); G06T 2207/10016 (20130101),"September 22, 1980","December 7, 1982","4,363,104",#4363104,True
4707,,"06/191,532",Grady; John K.,22705871,A61B 6/4441 (20130101); A61B 6/102 (20130101); A61B 6/447 (20130101),"September 29, 1980","December 7, 1982","4,363,128",#4363128,True
4708,,"06/287,251",,23102088,A42B 3/20 (20130101),"July 27, 1981","December 14, 1982","4,363,140",#4363140,True
4709,,"06/300,594",,23159762,A61F 2/16 (20130101); A61F 2002/1683 (20130101),"September 9, 1981","December 14, 1982","4,363,143",#4363143,True
4710,,"06/186,679",,22685876,B25F 1/00 (20130101),"September 12, 1980","December 14, 1982","4,363,147",#4363147,True
4711,,"06/202,929",,22751781,B60S 3/045 (20130101),"November 3, 1980","December 14, 1982","4,363,155",#4363155,True
4712,,"06/203,523",,22754330,H01G 4/32 (20130101); Y10T 29/435 (20150115),"November 3, 1980","December 14, 1982","4,363,162",#4363162,True
4713,,"06/176,994",,22646748,B62D 15/02 (20130101); A01B 15/20 (20130101),"August 11, 1980","December 14, 1982","4,363,174",#4363174,True
4714,,"06/175,974",Westinghouse Electric Corp.,22642425,B66B 11/0253 (20130101); E04B 1/6116 (20130101); E04B 1/617 (20130101); F16B 5/00 (20130101); F16B 5/0036 (20130101); E04B 2/7401 (20130101); F16B 21/09 (20130101),"August 7, 1980","December 14, 1982","4,363,201",#4363201,True
4715,,"05/739,475",Glass; John P.,24972483,B65B 3/02 (20130101); B29C 65/08 (20130101); B29C 65/7443 (20130101); B29C 66/1122 (20130101); B29C 66/84123 (20130101); B29C 66/83221 (20130101); B29C 66/4312 (20130101); Y10S 206/82 (20130101); B29C 66/8412 (20130101); B29C 65/00 (20130101); B29C 66/84123 (20130101); B29C 65/00 (20130101),"November 8, 1976","December 14, 1982","4,363,205",#4363205,True
4716,,"06/199,841",,22739242,F01D 25/22 (20130101); F16N 39/02 (20130101); F01K 7/16 (20130101),"October 23, 1980","December 14, 1982","4,363,216",#4363216,True
4717,,"06/305,689",,23181895,F25C 1/12 (20130101),"September 25, 1981","December 14, 1982","4,363,220",#4363220,True
4718,,"06/204,902",,10509059,G01F 1/582 (20130101); G01P 5/08 (20130101); G01F 1/708 (20130101); G01F 1/64 (20130101),"November 7, 1980","December 14, 1982","4,363,244",#4363244,True
4719,,"06/198,170",,22732275,A47J 31/467 (20130101),"October 17, 1980","December 14, 1982","4,363,262",#4363262,True
4720,,"06/287,787",Forfex Alfred Popp Haarpflegegerate GmbH,6108924,A45D 1/18 (20130101); A45D 2/44 (20130101),"July 28, 1981","December 14, 1982","4,363,334",#4363334,True
4721,,"06/265,855",,23012138,E04D 13/0765 (20130101),"May 21, 1981","December 14, 1982","4,363,335",#4363335,True
4722,,"06/304,729",The Goodyear Tire & Rubber Company,23177730,B60C 5/14 (20130101); B60C 9/0042 (20130101); B60C 9/04 (20130101); Y10T 428/2965 (20150115); Y10T 428/2969 (20150115); Y10T 428/296 (20150115); Y10T 152/10873 (20150115); Y10S 57/902 (20130101),"September 23, 1981","December 14, 1982","4,363,346",#4363346,True
4723,,"06/247,525",Load Cells Inc.,22935245,G01G 3/12 (20130101); G01G 3/147 (20130101); G01R 17/06 (20130101); G01G 23/3714 (20130101); Y10S 177/03 (20130101),"April 7, 1981","December 14, 1982","4,363,370",#4363370,True
4724,,"06/185,227",,22680123,B60K 31/08 (20130101),"September 8, 1980","December 14, 1982","4,363,373",#4363373,True
4725,,"06/141,377",,22495431,B66B 9/04 (20130101),"April 18, 1980","December 14, 1982","4,363,380",#4363380,True
4726,,"06/209,896",AMSTED Industries Incorporated,22780764,B61G 3/06 (20130101); B61G 3/04 (20130101),"November 24, 1980","December 14, 1982","4,363,414",#4363414,True
4727,,"06/283,501","APM, Inc.",23086357,B65D 39/0064 (20130101),"July 15, 1981","December 14, 1982","4,363,416",#4363416,True
4728,,"06/142,937",,22501879,G01K 17/12 (20130101),"April 23, 1980","December 14, 1982","4,363,441",#4363441,True
4729,,"06/222,438","Western Electric Co., Inc.",22832213,B02C 19/0056 (20130101); H01B 15/005 (20130101); B02C 19/186 (20130101); Y02W 30/821 (20150501),"January 5, 1981","December 14, 1982","4,363,449",#4363449,True
4730,,"06/179,972",,22658760,A47K 10/3836 (20130101); A47K 2010/3253 (20130101),"August 21, 1980","December 14, 1982","4,363,454",#4363454,True
4731,,"06/213,397",Joanna Western Mills Company,22794960,E06B 9/323 (20130101),"December 5, 1980","December 14, 1982","4,363,459",#4363459,True
4732,,"06/295,571",Ishikawajima-Harima Jukogyo Kabushiki Kaisha,11604215,C21B 13/02 (20130101); C21B 13/00 (20130101),"August 24, 1981","December 14, 1982","4,363,473",#4363473,True
4733,,"06/264,456",,26791574,A63B 69/3632 (20130101); G01P 15/032 (20130101); A63B 60/04 (20151001); A63B 60/46 (20151001); A63B 2220/51 (20130101); A63B 21/023 (20130101); A63B 2071/0694 (20130101); A63B 2220/20 (20130101); A63B 60/52 (20151001); A63B 21/05 (20130101),"May 18, 1981","*     December 14, 1982","4,363,488",#4363488,True
4734,,"06/199,960",,22739730,B60R 13/04 (20130101),"October 23, 1980","December 14, 1982","4,363,507",#4363507,True
4735,,"06/213,630","Dynatech Laboratories, Incorporated",26908251,H01R 13/582 (20130101); H01R 13/7033 (20130101); H01R 24/58 (20130101); H01R 31/02 (20130101); H01R 12/79 (20130101); H05K 1/18 (20130101); H01R 12/714 (20130101); H01R 12/724 (20130101); H01R 2103/00 (20130101),"December 5, 1980","December 14, 1982","4,363,531",#4363531,True
4736,,"06/241,932",,26767287,B60R 1/0617 (20130101),"March 9, 1981","December 14, 1982","4,363,534",#4363534,True
4737,,"06/145,241","Fuji Photo Film Co., Ltd.",12969979,G03B 1/52 (20130101),"April 30, 1980","December 14, 1982","4,363,538",#4363538,True
4738,,"06/284,780","Gerber Scientific, Inc.",23091507,B41B 21/08 (20130101); G06K 15/225 (20130101); G03B 41/00 (20130101); B41B 21/18 (20130101),"July 20, 1981","December 14, 1982","4,363,539",#4363539,True
4739,,"06/192,254",Olympus Optical Company Ltd.,14974158,G03B 7/093 (20130101),"September 30, 1980","December 14, 1982","4,363,541",#4363541,True
4740,,"06/247,766",Magnaflux Corporation,22936282,G03B 37/005 (20130101),"March 26, 1981","December 14, 1982","4,363,545",#4363545,True
4741,,"06/145,084",International Business Machines Corporation,22511546,G03G 15/2032 (20130101); G03G 2215/20 (20130101),"April 30, 1980","December 14, 1982","4,363,549",#4363549,True
4742,,"06/243,645",E. I. Du Pont de Nemours and Company,22919562,B01F 5/064 (20130101),"March 18, 1981","December 14, 1982","4,363,552",#4363552,True
4743,,"06/245,713","Kung Hsue She Educational Supplies Co., Ltd.",22927774,F16C 11/10 (20130101); G10G 5/00 (20130101); F16C 2370/00 (20130101); Y10T 403/32327 (20150115); Y10T 403/32368 (20150115),"March 20, 1981","December 14, 1982","4,363,561",#4363561,True
4744,,"06/185,486",Hydrodynamic Energy Systems Corporation,22681180,E02B 9/08 (20130101); F03B 13/12 (20130101); E02B 15/046 (20130101); Y02E 10/28 (20130101),"September 9, 1980","December 14, 1982","4,363,564",#4363564,True
4745,,"06/196,198",Atlantic Richfield Company,22724426,E02B 17/027 (20130101); E21B 17/01 (20130101); E21B 7/136 (20130101); E21B 7/043 (20130101),"October 14, 1980","December 14, 1982","4,363,568",#4363568,True
4746,,"06/193,691",Hollandsche Beton Groep N.V.,19834091,F03G 7/05 (20130101); Y02E 10/34 (20130101),"October 3, 1980","December 14, 1982","4,363,570",#4363570,True
4747,,"06/201,398",Dynatrans AB,20337456,B65D 88/128 (20130101); B65G 65/36 (20130101); B65D 88/548 (20130101),"October 29, 1980","December 14, 1982","4,363,574",#4363574,True
4748,,"06/264,084",,26726035,B25H 1/02 (20130101); A47B 17/036 (20130101),"May 18, 1981","December 14, 1982","4,363,587",#4363587,True
4749,,"06/174,962",General Foods Corporation,22638246,B65G 65/23 (20130101),"August 4, 1980","December 14, 1982","4,363,589",#4363589,True
4750,,"06/225,871","Combustion Engineering, Inc.",22846596,F22B 37/005 (20130101),"January 19, 1981","December 14, 1982","4,363,592",#4363592,True
4751,,"06/164,635",,22595388,F04B 47/12 (20130101),"June 30, 1980","December 14, 1982","4,363,606",#4363606,True
4752,,"06/307,253",ER-WE-PA Maschinenfabrik u. Eisengiesserei GmbH,6114242,D21G 1/0006 (20130101),"September 30, 1981","December 14, 1982","4,363,615",#4363615,True
4753,,"06/231,118","Nippon Soken, Inc.",27455890,B01D 39/2075 (20130101); B01D 46/10 (20130101); C04B 38/00 (20130101); F01N 3/0222 (20130101); F01N 3/0253 (20130101); F01N 3/035 (20130101); F01N 3/2825 (20130101); B01D 39/2093 (20130101); F01N 13/017 (20140601); C04B 38/00 (20130101); C04B 35/00 (20130101); C04B 38/0003 (20130101); Y02A 50/2322 (20180101); C04B 2111/00793 (20130101); F01N 2260/10 (20130101); F01N 2330/06 (20130101); F01N 2450/28 (20130101); Y10T 428/24157 (20150115); Y10S 55/05 (20130101); Y10S 55/30 (20130101),"February 3, 1981","December 14, 1982","4,363,644",#4363644,True
4754,,"06/329,354",UOP Inc.,23285002,C21B 15/00 (20130101),"December 9, 1981","December 14, 1982","4,363,652",#4363652,True
4755,,"06/266,328","Anmin Manufacturing Co., Ltd.",13414631,B68G 3/06 (20130101); Y10T 428/2975 (20150115); Y10T 156/1313 (20150115); Y10T 428/2909 (20150115); Y10T 156/1054 (20150115),"May 22, 1981","December 14, 1982","4,363,688",#4363688,True
