,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
4093,,"06/012,809","Nihon Medi-Physics, Co., Ltd.",11978257,H05H 6/00 (20130101); C25D 3/54 (20130101),"February 16, 1979","October 27, 1981","4,297,166",#4297166,True
4094,,"05/700,737",General Electric Company,24814671,G21C 3/623 (20130101); Y02E 30/38 (20130101); Y02E 30/31 (20130101),"June 29, 1976","October 27, 1981","4,297,169",#4297169,True
4095,,"06/138,786","The International Nickel Company, Inc.",10504474,C25D 3/52 (20130101),"April 9, 1980","October 27, 1981","4,297,178",#4297178,True
4096,,"06/183,318",American Chemical & Refining Company Incorporated,22672320,C25D 3/52 (20130101),"September 2, 1980","October 27, 1981","4,297,179",#4297179,True
4097,,"06/122,460","United Chemi-Con, Inc.",22402842,H01G 9/055 (20130101); C25F 3/04 (20130101),"February 19, 1980","October 27, 1981","4,297,184",#4297184,True
4098,,"05/932,536",,27126023,B04B 1/02 (20130101); E21B 21/06 (20130101); B04B 5/10 (20130101); B04B 5/00 (20130101),"August 10, 1978","October 27, 1981","4,297,225",#4297225,True
4099,,"06/126,385",BASF Aktiengesellschaft,6065166,B01J 23/002 (20130101); B01J 23/8878 (20130101); B01J 23/8885 (20130101); B01J 35/10 (20130101); B01J 37/0221 (20130101); B01J 37/0223 (20130101); C07C 51/252 (20130101); C07C 45/36 (20130101); C07C 45/35 (20130101); C07C 45/35 (20130101); C07C 47/22 (20130101); C07C 51/252 (20130101); C07C 57/04 (20130101); B01J 35/1009 (20130101); B01J 2523/00 (20130101); B01J 2523/00 (20130101); B01J 2523/17 (20130101); B01J 2523/55 (20130101); B01J 2523/67 (20130101); B01J 2523/68 (20130101); B01J 2523/69 (20130101); B01J 2523/00 (20130101); B01J 2523/17 (20130101); B01J 2523/55 (20130101); B01J 2523/56 (20130101); B01J 2523/67 (20130101); B01J 2523/68 (20130101); B01J 2523/69 (20130101); B01J 2523/00 (20130101); B01J 2523/17 (20130101); B01J 2523/43 (20130101); B01J 2523/55 (20130101); B01J 2523/68 (20130101); B01J 2523/69 (20130101); B01J 2523/00 (20130101); B01J 2523/17 (20130101); B01J 2523/55 (20130101); B01J 2523/68 (20130101); B01J 2523/69 (20130101); B01J 2523/842 (20130101); B01J 2523/00 (20130101); B01J 2523/13 (20130101); B01J 2523/53 (20130101); B01J 2523/55 (20130101); B01J 2523/00 (20130101); B01J 2523/17 (20130101); B01J 2523/55 (20130101); B01J 2523/68 (20130101); B01J 2523/69 (20130101); B01J 2523/00 (20130101); B01J 2523/17 (20130101); B01J 2523/55 (20130101); B01J 2523/68 (20130101); B01J 2523/69 (20130101); B01J 2523/72 (20130101); B01J 2523/00 (20130101); B01J 2523/13 (20130101); B01J 2523/30 (20130101); B01J 2523/53 (20130101); B01J 2523/54 (20130101); B01J 2523/68 (20130101); B01J 2523/842 (20130101); B01J 2523/845 (20130101); B01J 2523/847 (20130101); B01J 2523/00 (20130101); B01J 2523/12 (20130101); B01J 2523/13 (20130101); B01J 2523/41 (20130101); B01J 2523/51 (20130101); B01J 2523/54 (20130101); B01J 2523/68 (20130101); B01J 2523/842 (20130101); B01J 2523/847 (20130101),"March 3, 1980","October 27, 1981","4,297,247",#4297247,True
4100,,"06/105,796",Ciba-Geigy Corporation,4395443,C07D 211/90 (20130101); C08K 5/005 (20130101); C08K 5/3432 (20130101); C08K 5/378 (20130101); C08K 5/00 (20130101); C08K 5/34 (20130101); C08K 5/09 (20130101); C08K 5/37 (20130101); C08K 5/57 (20130101); C08K 5/3432 (20130101); C08L 57/08 (20130101); C08K 5/3432 (20130101); C08L 57/06 (20130101); C08K 5/378 (20130101); C08L 57/08 (20130101),"December 20, 1979","October 27, 1981","4,297,268",#4297268,True
4101,,"06/110,261","Baxter Travenol Laboratories, Inc.",22332057,A61L 2/04 (20130101); A61M 39/12 (20130101); A61M 39/08 (20130101); A61M 25/00 (20130101); A61M 25/0097 (20130101),"January 7, 1980","October 27, 1981","4,297,316",#4297316,True
4102,,"06/080,132",Union Carbide Corporation,22155455,B01D 53/945 (20130101); B01J 29/46 (20130101); Y02T 10/22 (20130101),"September 28, 1979","October 27, 1981","4,297,328",#4297328,True
4103,,"06/149,733",Union Carbide Corporation,26846980,B01D 3/22 (20130101); B01D 53/18 (20130101); Y02P 70/34 (20151101),"May 14, 1980","October 27, 1981","4,297,329",#4297329,True
4104,,"06/061,097",Ciba-Geigy Corporation,4339115,C07D 295/21 (20130101); C07D 277/42 (20130101),"July 26, 1979","October 27, 1981","4,297,365",#4297365,True
4105,,"06/142,928",Bayer Aktiengesellschaft,6070901,A01N 53/00 (20130101); C07D 209/49 (20130101); C07C 62/34 (20130101); C07C 43/17 (20130101),"April 23, 1980","October 27, 1981","4,297,366",#4297366,True
4106,,"06/118,046",American Cyanamid Company,26815909,C07C 303/32 (20130101),"February 4, 1980","October 27, 1981","4,297,372",#4297372,True
4107,,"06/195,568",American Home Products Corporation,22721905,C07C 273/1854 (20130101),"October 9, 1980","October 27, 1981","4,297,373",#4297373,True
4108,,"06/077,562",Standard Oil Company,22138798,A23L 33/145 (20160801); A23L 27/45 (20160801); A23L 27/21 (20160801); Y10S 426/804 (20130101),"September 21, 1979","October 27, 1981","4,297,375",#4297375,True
4109,,"06/130,749",,22446142,A23L 7/13 (20160801); A23L 7/122 (20160801); Y10S 426/808 (20130101); Y10S 426/803 (20130101),"March 17, 1980","October 27, 1981","4,297,376",#4297376,True
4110,,"06/125,639",RCA Corporation,22420704,C23C 18/28 (20130101),"February 28, 1980","October 27, 1981","4,297,393",#4297393,True
4111,,"06/082,360",Mobil Oil Corporation,22170711,B32B 27/32 (20130101); C09J 7/35 (20180101); C09J 7/22 (20180101); B32B 27/08 (20130101); B32B 2323/10 (20130101); Y10T 428/31913 (20150401); Y10T 428/31924 (20150401); Y10T 428/2878 (20150115); Y10T 428/2826 (20150115); Y10T 428/2817 (20150115); Y10T 428/2848 (20150115); Y10S 428/913 (20130101); B32B 2270/00 (20130101); B32B 2307/31 (20130101); B32B 2553/00 (20130101); Y10T 428/31917 (20150401),"October 5, 1979","October 27, 1981","4,297,411",#4297411,True
4112,,"06/163,256",Xerox Corporation,26760320,G03G 5/0614 (20130101); G03G 5/05 (20130101),"June 26, 1980","October 27, 1981","4,297,425",#4297425,True
4113,,"06/174,696","Mitsubishi Paper Mills, Ltd.",12968556,G03F 7/063 (20130101); G03C 8/06 (20130101),"August 1, 1980","October 27, 1981","4,297,430",#4297430,True
4114,,"06/182,243",International Minerals & chemical Corporation,26762492,C08G 18/1808 (20130101),"August 28, 1980","October 27, 1981","4,297,443",#4297443,True
4115,,"06/105,740",Norsk Hydro a.s,6027830,B01D 3/22 (20130101); C08F 6/003 (20130101); C08F 6/003 (20130101); C08L 27/06 (20130101),"December 19, 1979","October 27, 1981","4,297,483",#4297483,True
4116,,"06/128,987",Ciba-Geigy Corporation,4240525,C08G 73/0644 (20130101),"March 10, 1980","October 27, 1981","4,297,492",#4297492,True
4117,,"06/073,557",Lucas Industries Limited,10499560,B60Q 1/425 (20130101),"September 7, 1979","October 27, 1981","4,297,549",#4297549,True
4118,,"05/682,198",Robertshaw Controls Company,24738649,F24C 7/02 (20130101); G01K 1/024 (20130101); G01K 7/32 (20130101); G01K 13/00 (20130101); A47J 36/32 (20130101); H05B 6/6467 (20130101); A47J 36/027 (20130101); H05B 6/6452 (20130101); G01K 2207/06 (20130101),"May 3, 1976","October 27, 1981","4,297,557",#4297557,True
4119,,"06/066,125",Halliburton Company,22067398,G01V 5/125 (20130101); E21B 47/082 (20130101),"August 13, 1979","October 27, 1981","4,297,575",#4297575,True
4120,,"06/038,251","Gen-Tech, Inc.",21898872,H02K 21/24 (20130101); H02K 19/22 (20130101),"May 11, 1979","October 27, 1981","4,297,604",#4297604,True
4121,,"06/132,742",,22455394,H05B 41/00 (20130101); H01J 61/30 (20130101),"March 24, 1980","October 27, 1981","4,297,617",#4297617,True
4122,,"06/095,163",General Electric Company,22250294,G01R 11/04 (20130101); G01R 11/02 (20130101),"November 19, 1979","October 27, 1981","4,297,635",#4297635,True
4123,,"06/115,011",Siemens Aktiengesellschaft,6064105,H01P 1/08 (20130101); H01J 23/48 (20130101),"January 24, 1980","October 27, 1981","4,297,662",#4297662,True
4124,,"06/158,597",CTS Corporation,22568869,H01C 10/363 (20130101); H01H 11/0056 (20130101); H01H 2019/143 (20130101),"June 11, 1980","October 27, 1981","4,297,671",#4297671,True
4125,,"06/177,241",,22647790,G01D 11/28 (20130101),"August 11, 1980","October 27, 1981","4,297,681",#4297681,True
4126,,"06/143,015",Sharp Kabushiki Kaisha,12873607,G09G 3/16 (20130101); G02F 1/163 (20130101),"April 23, 1980","October 27, 1981","4,297,696",#4297696,True
4127,,"06/114,490",U.S. Philips Corporation,20337219,H01Q 15/02 (20130101); H01Q 15/12 (20130101); H01Q 15/08 (20130101),"January 23, 1980","October 27, 1981","4,297,709",#4297709,True
4128,,"06/161,009",Societe Nationale Industrielle Aerospatiale,9197445,G06F 7/70 (20130101),"June 19, 1980","October 27, 1981","4,297,744",#4297744,True
4129,,"06/125,121",Albany International Corp.,26823280,B21F 45/008 (20130101); A61F 2/2412 (20130101),"February 27, 1980","November 3, 1981","4,297,749",#4297749,True
4130,,"06/073,416",Warner-Lambert Company,22113579,A61G 7/1032 (20130101); A61G 2200/34 (20130101); A61G 2200/32 (20130101),"September 7, 1979","November 3, 1981","4,297,753",#4297753,True
4131,,"06/102,012",,22287646,A47C 21/026 (20130101),"December 10, 1979","November 3, 1981","4,297,754",#4297754,True
4132,,"06/097,122",Dr. Ing. h.c.F. Porsche AG,6055438,E01D 15/22 (20130101); E01D 15/14 (20130101),"November 26, 1979","November 3, 1981","4,297,759",#4297759,True
4133,,"06/079,311",E Z Paintr Corporation,22149727,B44D 3/126 (20130101),"September 27, 1979","November 3, 1981","4,297,762",#4297762,True
4134,,"06/144,342",Aluminum Company of America,22508167,B23P 19/025 (20130101); Y10T 29/49821 (20150115); Y10T 29/49822 (20150115); Y10T 29/49755 (20150115); Y10T 29/53683 (20150115); Y10T 156/1983 (20150115),"April 28, 1980","November 3, 1981","4,297,778",#4297778,True
4135,,"06/067,907","Fontaine Industries, Inc.",22079191,F41G 1/42 (20130101),"August 20, 1979","November 3, 1981","4,297,789",#4297789,True
4136,,"06/021,307",,21803478,E04B 1/94 (20130101),"March 16, 1979","November 3, 1981","4,297,821",#4297821,True
4137,,"06/059,591","International Power Technology, Inc.",22023978,F01K 21/047 (20130101); Y02E 20/14 (20130101),"July 23, 1979","*     November 3, 1981","4,297,841",#4297841,True
4138,,"06/084,438","Hitachi, Ltd.",14928968,F01D 9/023 (20130101); F23R 3/46 (20130101); F23R 3/02 (20130101); F05D 2240/126 (20130101),"October 12, 1979","November 3, 1981","4,297,843",#4297843,True
4139,,"06/051,132",Air Industrie,21969542,H01L 35/30 (20130101); F25B 21/02 (20130101),"June 22, 1979","November 3, 1981","4,297,849",#4297849,True
4140,,"06/050,639",LuK Lamellen und Kupplungsbau GmbH,6042347,A47K 10/30 (20130101),"June 21, 1979","November 3, 1981","4,297,859",#4297859,True
4141,,"06/078,468","Hitachi, Ltd.",14702201,G01F 1/698 (20130101); F02D 41/187 (20130101),"September 24, 1979","November 3, 1981","4,297,881",#4297881,True
4142,,"06/153,030","Dwyer Instruments, Inc.",22545491,G01L 7/182 (20130101),"May 27, 1980","November 3, 1981","4,297,889",#4297889,True
4143,,"06/075,941",,22128897,G01N 1/125 (20130101),"September 17, 1979","November 3, 1981","4,297,902",#4297902,True
4144,,"06/029,556",,26426684,B23B 3/161 (20130101); B23B 7/06 (20130101); B23B 29/282 (20130101); Y10T 82/2587 (20150115); Y10T 82/2506 (20150115); Y10T 82/2508 (20150115); Y10T 74/1476 (20150115); Y10T 408/37 (20150115),"April 12, 1979","November 3, 1981","4,297,925",#4297925,True
4145,,"06/035,916",,21885534,A47J 37/0611 (20130101),"May 4, 1979","November 3, 1981","4,297,941",#4297941,True
4146,,"06/101,899",,22287066,B30B 9/26 (20130101),"December 10, 1979","November 3, 1981","4,297,943",#4297943,True
4147,,"06/034,027",Pomagalski S.A.,9207845,B61B 12/122 (20130101),"April 27, 1979","November 3, 1981","4,297,951",#4297951,True
4148,,"06/059,079",,22020720,A61M 16/021 (20170801); A61M 16/0051 (20130101); A61M 16/0084 (20140204); A61G 13/1215 (20130101); A61M 16/0075 (20130101),"July 19, 1979","November 3, 1981","4,297,999",#4297999,True
4149,,"06/084,088",,22182811,F15B 21/02 (20130101); Y10T 137/86389 (20150401),"October 12, 1979","November 3, 1981","4,298,024",#4298024,True
4150,,"06/078,794","NL Industries, Inc.",25427272,B22C 1/185 (20130101); B22D 17/24 (20130101); B22C 3/00 (20130101),"September 25, 1979","November 3, 1981","4,298,051",#4298051,True
4151,,"06/033,421","BBC, Brown, Boveri & Company Limited",4279701,F28D 7/06 (20130101); F28F 9/22 (20130101); Y10S 165/409 (20130101); F28F 2009/224 (20130101); F28F 2009/226 (20130101),"April 26, 1979","November 3, 1981","4,298,058",#4298058,True
4152,,"05/970,438","Peerless of America, Inc.",25516949,F28D 1/0478 (20130101); F28F 1/26 (20130101); Y10T 29/49378 (20150115),"December 18, 1978","November 3, 1981","4,298,062",#4298062,True
4153,,"06/123,225","Jet Research Center, Inc.",22407421,E21B 29/02 (20130101),"February 21, 1980","November 3, 1981","4,298,063",#4298063,True
4154,,"06/073,862",,26645446,A01B 33/085 (20130101); A01B 33/065 (20130101),"September 10, 1979","November 3, 1981","4,298,069",#4298069,True
4155,,"06/071,721","Senco Products, Inc.",22103147,B25C 1/06 (20130101),"August 31, 1979","November 3, 1981","4,298,072",#4298072,True
4156,,"06/049,344",Huggles & Meurer,6068381,A47J 37/101 (20130101),"June 18, 1979","November 3, 1981","4,298,135",#4298135,True
4157,,"06/109,009",Westinghouse Electric Corp.,22325321,H01K 3/06 (20130101); B65G 47/1407 (20130101),"December 31, 1979","November 3, 1981","4,298,136",#4298136,True
4158,,"06/129,625","Rieter Machine Works, Ltd.",4375291,B65H 67/048 (20130101); B65H 2701/31 (20130101),"March 12, 1980","November 3, 1981","4,298,171",#4298171,True
4159,,"06/158,823",,22569867,B23Q 3/066 (20130101),"June 12, 1980","November 3, 1981","4,298,195",#4298195,True
4160,,"06/088,390",,22211100,A63F 3/00041 (20130101); A63F 2011/0016 (20130101); A63F 2003/00343 (20130101),"October 26, 1979","November 3, 1981","4,298,202",#4298202,True
4161,,"06/063,203",Kawasaki Jukogyo Kabushiki Kaisha,14521071,B62H 5/005 (20130101); Y10T 70/5881 (20150401),"August 3, 1979","November 3, 1981","4,298,211",#4298211,True
4162,,"06/037,649",,21895511,B60R 21/213 (20130101); B60R 2021/0004 (20130101); B60R 21/232 (20130101),"May 10, 1979","November 3, 1981","4,298,214",#4298214,True
4163,,"06/111,631",,22339581,E21C 29/10 (20130101),"January 14, 1980","November 3, 1981","4,298,231",#4298231,True
4164,,"06/143,787",The McCarter Corporation,22505634,E01C 19/1031 (20130101); E01C 19/1036 (20130101); E01C 2019/1095 (20130101),"April 25, 1980","November 3, 1981","4,298,287",#4298287,True
4165,,"06/159,552",International Business Machines Corporation,22573027,G06F 17/25 (20130101); B41J 19/64 (20130101),"June 16, 1980","November 3, 1981","4,298,290",#4298290,True
4166,,"05/961,818",Brimec,26236210,B60P 1/6454 (20130101),"November 17, 1978","November 3, 1981","4,298,304",#4298304,True
4167,,"06/110,977",Westinghouse Electric Corp.,22335947,F04B 39/128 (20130101); Y10S 417/902 (20130101),"January 10, 1980","November 3, 1981","4,298,314",#4298314,True
4168,,"06/033,166",Societa' Pneumatici Pirelli,11232900,B29C 45/2616 (20130101); B29C 45/2701 (20130101); B29D 30/62 (20130101); B29D 30/52 (20130101); B29D 30/0678 (20130101),"April 25, 1979","November 3, 1981","4,298,321",#4298321,True
4169,,"06/153,206",E. I. Du Pont de Nemours and Company,22546210,B29C 33/485 (20130101); B29C 55/24 (20130101); B29C 48/32 (20190201); B29C 48/30 (20190201); B29C 48/13 (20190201); B29L 2028/00 (20130101),"May 27, 1980","November 3, 1981","4,298,329",#4298329,True
4170,,"06/092,892","Owens-Illinois, Inc.",22235670,B29C 61/025 (20130101); B29C 37/0003 (20130101),"November 9, 1979","November 3, 1981","4,298,331",#4298331,True
4171,,"06/114,228",,12744514,B29C 45/2725 (20130101),"January 22, 1980","November 3, 1981","4,298,332",#4298332,True
4172,,"06/163,666",Standard Oil Company,26859848,B01J 23/83 (20130101); B01J 23/84 (20130101); B01J 23/8871 (20130101); B01J 23/8926 (20130101); C07C 29/157 (20130101); C07C 29/158 (20130101); C10L 1/023 (20130101); C07C 29/154 (20130101); C07C 29/154 (20130101); C07C 31/10 (20130101); C07C 29/154 (20130101); C07C 31/12 (20130101); C07C 29/154 (20130101); C07C 31/08 (20130101); C07C 29/154 (20130101); C07C 31/04 (20130101); C07C 29/154 (20130101); C07C 31/125 (20130101); C07C 29/157 (20130101); C07C 31/12 (20130101); C07C 29/157 (20130101); C07C 31/125 (20130101); C07C 29/157 (20130101); C07C 31/08 (20130101); C07C 29/157 (20130101); C07C 31/04 (20130101); C07C 29/157 (20130101); C07C 31/10 (20130101); C07C 29/158 (20130101); C07C 31/04 (20130101); C07C 29/158 (20130101); C07C 31/08 (20130101); C07C 29/158 (20130101); C07C 31/12 (20130101); C07C 29/158 (20130101); C07C 31/10 (20130101); C07C 29/158 (20130101); C07C 31/125 (20130101); Y02P 20/52 (20151101),"June 27, 1980","November 3, 1981","4,298,354",#4298354,True
4173,,"06/099,583",Union Carbide Corporation,22275700,B22D 11/005 (20130101); C21C 7/0006 (20130101); C22B 9/103 (20130101); C21C 7/0068 (20130101); C21C 7/0037 (20130101),"December 3, 1979","November 3, 1981","4,298,377",#4298377,True
4174,,"06/121,519",,22397215,C22B 3/0009 (20130101); C22B 3/0018 (20130101); C22B 3/0021 (20130101); C22B 3/0022 (20130101); C22B 3/0032 (20130101); C22B 3/0036 (20130101); C22B 3/0039 (20130101); C22B 3/0052 (20130101); C22B 3/0063 (20130101); C22B 3/007 (20130101); C22B 3/0074 (20130101); C22B 3/0095 (20130101); C22B 3/42 (20130101); C22B 3/001 (20130101); Y02P 10/234 (20151101),"February 14, 1980","November 3, 1981","4,298,380",#4298380,True
4175,,"05/487,944",Grain Processing Corporation,26804770,C01C 1/18 (20130101); C13K 1/06 (20130101); C05C 1/00 (20130101),"July 12, 1974","*     November 3, 1981","4,298,400",#4298400,True
4176,,"06/095,817",International Business Machines Corp.,9216833,H01L 29/8605 (20130101); H01L 21/26513 (20130101),"November 19, 1979","November 3, 1981","4,298,401",#4298401,True
4177,,"04/842,088",Hercules Incorporated,25286496,C06B 45/10 (20130101); C06B 25/26 (20130101),"July 14, 1969","November 3, 1981","4,298,411",#4298411,True
4178,,"06/160,856","VBE Industries, Ltd.",22578751,C23C 18/24 (20130101); C08J 7/047 (20130101); C08J 2377/00 (20130101); H05K 1/0346 (20130101); C08J 2423/02 (20130101); H05K 3/181 (20130101); H05K 3/381 (20130101); H05K 1/0373 (20130101),"June 19, 1980","November 3, 1981","4,298,424",#4298424,True
